0,055
0,055
0,055
0,055
0,11
0,11
0,11
0,11
0,11
0,165
0,165
0,165
0,165
0,165
0,22
0,22
0,22
0,22
0,22
0,275
0,275
0,275
0,275
0,33
0,33
0,33
0,33
0,33
0,385
0,385
0,385
0,385
0,385
0,44
0,44
0,44
0,44
0,495
0,495
0,495
0,495
0,495
0,55
0,55
0,55
0,55
0,605
0,605
0,605
0,605
0,605
0,66
0,66
0,66
0,66
0,715
0,715
0,715
0,715
0,715
0,77
0,77
0,77
0,77
0,825
0,825
0,825
0,825
0,825
0,88
0,88
0,88
0,88
0,935
0,935
0,935
0,935
0,99
0,99
0,99
0,99
0,99
1,045
1,045
1,045
1,045
1,1
1,1
1,1
1,1
1,155
1,155
1,155
1,155
1,21
1,21
1,21
1,21
1,21
1,265
1,265
1,265
1,265
1,32
1,32
1,32
1,32
1,375
1,375
1,375
1,375
1,43
1,43
1,43
1,43
1,485
1,485
1,485
1,485
1,54
1,54
1,54
1,54
1,595
1,595
1,595
1,595
1,65
1,65
1,65
1,65
1,705
1,705
1,705
1,705
1,76
1,76
1,76
1,76
1,815
1,815
1,815
1,815
1,87
1,87
1,87
1,87
1,925
1,925
1,925
1,98
1,98
1,98
1,98
2,035
2,035
2,035
2,035
2,09
2,09
2,09
2,09
2,145
2,145
2,145
2,2
2,2
2,2
2,2
2,255
2,255
2,255
2,255
2,31
2,31
2,31
2,365
2,365
2,365
2,365
2,42
2,42
2,42
2,42
2,475
2,475
2,475
2,53
2,53
2,53
2,53
2,585
2,585
2,585
2,64
2,64
2,64
2,64
2,695
2,695
2,695
